id,link,DPDP,PDP,Development project,Public project,Documented project,,,,,,,
277766,https://github.com/kengonakajima/profile,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0
278707,https://github.com/r-a-y/buddypress-followers,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
279429,https://github.com/Seabright/SeabrightGem,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
279570,https://github.com/posborne/linux-programming-interface-exercises,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
279849,https://github.com/yrgoldteeth/css3-progress-bar-rails,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
283383,https://github.com/AndreaCensi/busymail,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
283677,https://github.com/dtan/html5-reset-stylus,FALSE,FALSE,1,*0,0,0,0,0,0,0,0,0
287879,https://github.com/banyan/Vimpusher,TRUE,TRUE,1,1,0,1,1,0,0,0,0,1
301294,https://github.com/Kentaree/Julie-Su,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
304148,https://github.com/fgiasson/jquery-enhanced-cookie,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
305078,https://github.com/Eric-Bro/EBLaunchServices,TRUE,TRUE,1,1,0,0,0,1,0,0,0,0
306022,https://github.com/Plemi/symfony-composer-edition,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
306865,https://github.com/HongjianLi/idock,TRUE,TRUE,1,1,0,1,1,1,1,0,0,1
307145,https://github.com/anodejs/node-farmjs,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
309869,https://github.com/giacomos/collective.dexteritymanual,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
312704,https://github.com/jhermsmeier/php-validate,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
314452,https://github.com/kizzx2/erlang-chatty,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
317131,https://github.com/HeeL/seo_info,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
318436,https://github.com/voodootikigod/migrator,TRUE,TRUE,1,1,0,0,1,*1,1,0,0,1
320196,https://github.com/snapbill/php-bitset,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
321978,https://github.com/munro/self,TRUE,TRUE,1,1,0,0,1,0,1,1,*1,1
323456,https://github.com/SamDehaeck/GigaViewer,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
324204,https://github.com/BestBuy/splunk_cookbook,FALSE,FALSE,0,1,0,0,1,1,1,0,0,1
326876,https://github.com/sjoeboo/puppet-modules,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
332326,https://github.com/RazrFalcon/SVGCleaner,TRUE,TRUE,1,1,0,1,1,1,1,1,1,1
334406,https://github.com/efontana/MonoDroid.PullToRefreshListView,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
334665,https://github.com/andersas/C,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0
335278,https://github.com/Shirk/EyeTVLive.bundle,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
338860,https://github.com/modeset/-deprecated-cmsimple,FALSE,FALSE,1,0,0,1,1,0,1,1,1,1
339216,https://github.com/tkellen/requirejs-library-skeleton,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
339865,https://github.com/bitwalker/stringex,TRUE,TRUE,1,1,0,0,0,0,0,0,1,0
346296,https://github.com/CoderDojo/CoderDojo-Design,FALSE,FALSE,1,0,0,1,0,0,0,0,0,0
349530,https://github.com/dwdreisigmeyer/flymake-html-validator,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
351359,https://github.com/emson/vimben,FALSE,FALSE,1,0,0,0,1,0,1,1,0,1
352177,https://github.com/Zhyzhkunets/blog,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
354297,https://github.com/ilayn/boekje,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
355037,https://github.com/AutomatedTester/W3-BrowserAutomation,FALSE,FALSE,1,0,0,0,1,0,1,0,0,1
355038,https://github.com/ec429/monokern,TRUE,TRUE,1,1,0,1,1,0,0,0,0,1
357476,https://github.com/stulzer/vim-files,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
357795,https://github.com/SalesforceFoundation/Recurring_Donations,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
358112,https://github.com/jreistetter/MS_thesis,TRUE,TRUE,1,1,0,0,0,0,0,1,0,0
360274,https://github.com/openam/SublimeCakePHP,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
360739,https://github.com/RobertZenz/EasyMineLauncher,TRUE,TRUE,1,1,0,1,1,0,1,1,0,1
362894,https://github.com/JasonSanford/leaflet-vector-layers,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
363806,https://github.com/jeffsu/scalability-tutorial,FALSE,FALSE,1,0,0,0,1,0,1,1,0,1
367151,https://github.com/flashbackzoo/TopShelf-Popover,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
371524,https://github.com/matyo91/ChinesePuzzle,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
371627,https://github.com/testmycode/tmc-netbeans-author,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
374190,https://github.com/nixpanic/gluster-wireshark-1.4,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
374599,https://github.com/antoniofilho/dotvim,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
375609,https://github.com/nopticon/orion,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
384481,https://github.com/fabiocorneti/corneti.recipes.codeintel,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
386427,https://github.com/ericlindstrom/dotfiles,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
389380,https://github.com/linehan/barnacle,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
391502,https://github.com/qxj/tumblr-mode,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
393352,https://github.com/distrep/DMLT,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
395572,https://github.com/jozefchutka/YCanvas,TRUE,TRUE,1,1,0,1,1,0,0,1,0,1
397906,https://github.com/patrickmn/go-cache,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
398742,https://github.com/pld/configs,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
401600,https://github.com/megamattron/collections-generic,FALSE,FALSE,0,1,0,0,1,0,1,0,0,1
402292,https://github.com/itmLABS/exceptiontrap,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
403346,https://github.com/I-de-ya/RPD_12,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
406748,https://github.com/freebsd-haskell/hsporter,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
407837,https://github.com/benhuson/expire-users,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
408000,https://github.com/scikit-signal/scikit-signal,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
411659,https://github.com/intexsys/test,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
411981,https://github.com/zeekay/dot-zsh,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0
413610,https://github.com/endel/resque-swapper,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
415221,https://github.com/twogood/autowhitelist,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
415698,https://github.com/zanneth/ZGE,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
417663,https://github.com/noprompt/vic,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
418818,https://github.com/FamilySearch/Gedcom,TRUE,TRUE,1,1,0,1,0,0,0,1,0,0
422023,https://github.com/MattTuttle/Flume2D,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
426849,https://github.com/brianchirls/popcorn-base,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
427325,https://github.com/Caged/d3-tip,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
428053,https://github.com/0x00A/node-chat,FALSE,FALSE,1,0,0,0,1,0,1,0,0,1
428467,https://github.com/freewizard/SublimeFormatSQL,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
428582,https://github.com/Blackmist/rubyrole,FALSE,FALSE,1,*0,0,0,1,0,1,1,0,1
433440,https://github.com/nodrew/NodrewEmbedlyBundle,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
441353,https://github.com/pranab/chombo,TRUE,TRUE,1,1,0,1,1,1,1,0,1,1
443325,https://github.com/paazmaya/naginata.fi,TRUE,TRUE,1,1,0,1,1,0,1,0,1,1
447464,https://github.com/danielan/NetduinoMQTT,FALSE,TRUE,1,1,0,0,*0,0,0,0,0,0
451657,https://github.com/grahame/rust-csv,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
453552,https://github.com/McLeopold/PythonSkills,TRUE,TRUE,1,1,0,1,1,0,1,1,0,1
454564,https://github.com/DarthFubuMVC/jquery-continuations,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
455326,https://github.com/DamonOehlman/climate,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
455423,https://github.com/marook/node_cpdb,FALSE,FALSE,1,*0,1,1,1,1,1,0,0,1
455485,https://github.com/cstivers78/drive,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
455744,https://github.com/bolgovr/node-ip2location,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
456166,https://github.com/hugowindisch/pillow,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
457634,https://github.com/twilly/nrfdude,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
467591,https://github.com/TweakCraft/TweakCart2Plugins,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
469674,https://github.com/anodejs/node-ctxobj,TRUE,TRUE,1,1,0,0,1,0,1,*1,0,1
470606,https://github.com/lofic/tips,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
470812,https://github.com/rgejman/WCMC-Angel-Doc-Syncer,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
475143,https://github.com/nrkn/IsoCanvas,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
478276,https://github.com/trooney/PDODblibBundle,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
487511,https://github.com/rkuzmin/LovePlanetAuto,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
488182,https://github.com/OpenCOP/OpenCOP,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
488652,https://github.com/peter-murach/dotfiles,FALSE,FALSE,0,0,0,0,1,0,1,0,0,0
491909,https://github.com/dandean/atlas,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
492110,https://github.com/tonyrog/resource,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
492680,https://github.com/nrstott/bogart-server,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
497217,https://github.com/zymsys/GTAPHPOCP,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
498648,https://github.com/daviddripps/node-get-method-override,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
498935,https://github.com/peterbraden/goggles,TRUE,TRUE,*1,1,0,0,1,0,1,0,0,*1
501618,https://github.com/Evervolv/android_external_openssh,TRUE,TRUE,1,1,0,1,0,1,0,0,1,0
504263,https://github.com/codeborne/selenide,TRUE,TRUE,1,1,0,1,1,1,1,0,1,1
507699,https://github.com/luciofm/ExtendedPrefs,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
508459,https://github.com/ignacio/siteswap,TRUE,TRUE,1,1,1,0,1,0,1,0,0,1
510587,https://github.com/Theodosis/pacman.js,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
512319,https://github.com/Sciss/SwingOSC,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
515947,https://github.com/sneeu/sneeu_stationary,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
517673,https://github.com/colinta/SublimeMarkAndMove,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
517846,https://github.com/Reggino/SdbNavigator,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
529450,https://github.com/oerpub/oerpub.rhaptoslabs.latex2cnxml,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
530239,https://github.com/davidlazar/haskell-semantics,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
533704,https://github.com/srossross/Meta,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
548282,https://github.com/lnikkila/lang_finnish,FALSE,FALSE,0,1,0,1,0,0,0,0,0,0
551065,https://github.com/awead/Hydra-Rock,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
551583,https://github.com/mattjgalloway/MJGLayoutKit,TRUE,TRUE,1,1,0,0,1,1,0,0,0,1
559024,https://github.com/leplastic/brainfuck-interpreter,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
560850,https://github.com/getsentry/sentry-phabricator,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
561489,https://github.com/jacobsa/onebuttonftp,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
561500,https://github.com/rtekie/shareqr,FALSE,FALSE,0,1,0,1,0,0,0,0,0,0
566060,https://github.com/masutaro/home,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
566635,https://github.com/nordyke/Backbone-Collection-Multi-Sort,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
569127,https://github.com/christosc/scripts,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
570073,https://github.com/eaigner/COMongo,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
575318,https://github.com/ryran/pyrite,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
576736,https://github.com/quilime/clmpr,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
578361,https://github.com/spadefoot/kohana-collections,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0
581464,https://github.com/buglabs/bugswarm-renesas,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
585002,https://github.com/mpociot/titanium-mobile-zip-module,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
587082,https://github.com/Plinq/awesome_mailer,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
587506,https://github.com/mroth/stardotws,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
589347,https://github.com/vitalius/Port-Locker,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
590333,https://github.com/fabianschuiki/Maxwell,TRUE,TRUE,1,1,0,0,1,0,1,*1,0,1
590497,https://github.com/jreese/arch,FALSE,FALSE,1,0,0,0,1,0,1,0,0,1
591579,https://github.com/cyrush/visit_pyopencl_exprs,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
593063,https://github.com/mfriedenhagen/dummy-lifecycle-mapping-plugin,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
593275,https://github.com/davro/fabrication,TRUE,TRUE,1,1,0,*0,1,*1,0,0,0,1
594436,https://github.com/QaDeS/lumix,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
595509,https://github.com/tleilax/studip-benutzerstatistik,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
595779,https://github.com/phidelta/NodeJS-AsteriskManager,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
597367,https://github.com/mafintosh/p2p-hub,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
597604,https://github.com/agapow/Py-phylo-newick,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
600837,https://github.com/larsbo/timeline,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
602576,https://github.com/dysfunction/beetlemania,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
603314,https://github.com/Potfur/Moss,TRUE,TRUE,1,1,1,0,1,0,1,0,1,1
604079,https://github.com/padcom/grails-restful-gorm,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
604386,https://github.com/jonocodes/GtkSourceSchemer,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
619610,https://github.com/bigethan/pandora-userscript-fluid,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
623190,https://github.com/sboesen/jQuery-English-to-DateTime,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
626180,https://github.com/Cazzar/MCaznowl-Build,TRUE,TRUE,1,1,1,1,0,0,0,0,0,0
628274,https://github.com/choener/PrimitiveArray,TRUE,TRUE,1,1,0,1,0,1,0,0,0,0
629678,https://github.com/karagodin/StartApp,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
632071,https://github.com/theturtle32/Flash-Animated-GIF-Library,TRUE,TRUE,1,1,0,0,1,0,0,0,0,0
632518,https://github.com/shuhaowu/riakkit,FALSE,FALSE,1,0,0,1,1,1,1,1,1,1
632525,https://github.com/arktekk/scala-kurs-oppgaver,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
635549,https://github.com/rgevaert/puppet-reprepro,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
636576,https://github.com/amouat/XPathGen,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
638861,https://github.com/gradle/oreilly-gradle-book-examples,FALSE,FALSE,0,1,0,0,1,0,1,1,0,1
640991,https://github.com/backhand/hapromo,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
648580,https://github.com/dwido/Music-Band-Ruby-Template,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0
649976,https://github.com/dreur/regex-markup,FALSE,FALSE,1,0,0,1,1,1,1,0,0,1
656587,https://github.com/mback2k/django-webgcal,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
656969,https://github.com/danielmorlock/clipperzwidget,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
660203,https://github.com/harsha5500/ngilasp,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
663375,https://github.com/xertres/vim,FALSE,FALSE,0,0,0,0,1,0,1,0,0,0
664040,https://github.com/verdammelt/dotfiles,FALSE,FALSE,0,0,0,0,1,0,1,0,0,0
664387,https://github.com/c00w/gevent-dht,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
664903,https://github.com/chief/acts_as_previous_next,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
666537,https://github.com/benhartley/dotfiles,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0
674052,https://github.com/neilmiddleton/heroku_varnish_test_SO_8663326,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
675958,https://github.com/finn-no/maven_pom,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
678303,https://github.com/karasu/hl7,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
679235,https://github.com/pizthewiz/mouth,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
680719,https://github.com/whizzosoftware/SIO2Arduino,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
680750,https://github.com/howeyc/cl-stocks,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
681427,https://github.com/stathissideris/clarity,TRUE,TRUE,1,*1,0,0,1,0,1,0,0,1
682570,https://github.com/iridia/IRDeployment,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
683341,https://github.com/pcraciunoiu/django-nginx-memcache,TRUE,TRUE,1,1,0,1,1,0,1,0,1,1
684458,https://github.com/bdelacretaz/wurfl,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
685810,https://github.com/maryrosecook/androjs,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
689037,https://github.com/laas/hpp-geometry,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
689801,https://github.com/mixonic/barron,TRUE,TRUE,1,1,1,0,1,1,1,0,0,1
690857,https://github.com/tgs/matlab-xunit-doctest,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
692109,https://github.com/ForceDotComLabs/ForcePad,TRUE,TRUE,1,1,0,1,1,0,1,1,0,1
692274,https://github.com/cloudant/public-examples,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0
692387,https://github.com/walkah/walkah.net,FALSE,FALSE,1,0,0,0,0,0,0,0,1,0
695404,https://github.com/erosen/Line-Following-Robot,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
696307,https://github.com/gecos-team/debsfromrepos,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
697414,https://github.com/mofaph/csapp,TRUE,TRUE,1,1,0,0,0,0,0,0,1,0
700393,https://github.com/jenkinsci/github-api-plugin,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
700437,https://github.com/srejbi/formtastic-qtip2,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
705607,https://github.com/darkomen/Arduino,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
708228,https://github.com/seagoj/jarvis,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
708298,https://github.com/MrPowerScripts/PowerScripts,TRUE,TRUE,1,1,0,0,0,1,0,0,0,0
717104,https://github.com/pflanzenmoerder/wicktiviti,TRUE,TRUE,1,1,0,0,1,0,0,0,0,0
723286,https://github.com/talos/caustic,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
724164,https://github.com/quackingduck/reload-browser,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
724977,https://github.com/michaelklishin/quartzite.listeners.amqp,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
727707,https://github.com/jakevdp/pyDistances,TRUE,TRUE,1,*1,0,0,1,0,1,1,0,1
727939,https://github.com/dvisser/Ravage,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
728920,https://github.com/itm/concrete5-packages,FALSE,FALSE,0,1,0,1,0,0,0,0,0,0
728964,https://github.com/dnagir/allowy,TRUE,TRUE,1,1,0,0,1,1,1,1,0,1
729553,https://github.com/KMhook/istweb,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
732940,https://github.com/kayluhb/custom-check,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
734245,https://github.com/travisjeffery/validates_phone_number,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
736393,https://github.com/OpenCOP/geoserver,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
736666,https://github.com/emberjs-addons/sproutcore-datetime,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
738195,https://github.com/private-face/mozvisibility,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
740840,https://github.com/n00neimp0rtant/ControlFreak,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
743851,https://github.com/szjani/equcms,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
749008,https://github.com/skykooler/Lightningbeam,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
749595,https://github.com/lichengwu/utils,TRUE,TRUE,1,1,0,0,1,0,0,0,0,0
749996,https://github.com/kcrossan/mogbar3000,TRUE,TRUE,1,1,0,0,0,0,0,1,0,0
753350,https://github.com/Cais/bns-body-classes,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
753359,https://github.com/fb55/node-minreq,FALSE,FALSE,1,0,0,0,1,0,1,0,0,1
753885,https://github.com/hurdlecrew/pe,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
758965,https://github.com/pvrbook/pvr,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
760731,https://github.com/purcell/color-theme-sanityinc-tomorrow,FALSE,FALSE,0,1,0,0,1,0,1,0,0,1
761265,https://github.com/marcusatbang/AMV-Library,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
761614,https://github.com/ericbae/SimplePie_CodeIgniter,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
763712,https://github.com/visadb/configs,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
765300,https://github.com/envato/safe_shell,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
765327,https://github.com/ojovoz/ojoVoz_mobile,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
766964,https://github.com/jakob190590/ScotlYard,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
769027,https://github.com/TurboGears/tgext.pluggable,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
772524,https://github.com/jarib/rbcluster,TRUE,TRUE,1,1,0,1,0,0,0,0,1,0
774109,https://github.com/kaven276/sms,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
774316,https://github.com/digination/swip,FALSE,FALSE,1,0,0,0,1,0,0,0,0,0
777362,https://github.com/telerik/kendo-examples-asp-net,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
779956,https://github.com/Mechaferret/surety,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
780671,https://github.com/oreoshake/guard-brakeman,FALSE,FALSE,1,0,0,0,1,0,1,0,0,1
782595,https://github.com/t3hpr1m3/configure_me,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
785510,https://github.com/capaj/Democracy-2.0,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
787758,https://github.com/nicholasserra/django-ultramemcached-cache,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
789938,https://github.com/hrj/gae_tx_test,FALSE,FALSE,1,0,0,0,1,0,1,0,0,1
790440,https://github.com/PedaB/png_tilegen,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
791006,https://github.com/jinzhu/super_list,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
791574,https://github.com/woohp/easytransfer,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
793184,https://github.com/joachimwieland/pgsql-jwieland,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
795361,https://github.com/JornWildt/Ramone,TRUE,TRUE,1,1,0,1,1,1,1,0,0,1
797648,https://github.com/kent013/AVFoundationCameraController,TRUE,TRUE,1,1,0,0,1,1,1,0,0,1
798623,https://github.com/pmjpmj/mangafox-crawler,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
803804,https://github.com/mattoufoutu/fatbotslim,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
804668,https://github.com/jdsn/jdsn-dotfiles,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
805328,https://github.com/jemadux/orthodox_easter,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
808589,https://github.com/stocyr/Deflectouch,TRUE,TRUE,1,1,0,1,0,1,0,0,0,0
810348,https://github.com/michaelgrosner/CoffeeMol,TRUE,TRUE,1,1,0,1,1,0,1,0,0,1
812357,https://github.com/HubSpot/oneforty-data,FALSE,FALSE,0,1,0,0,1,0,0,0,0,0
813723,https://github.com/kmike/django-profiling-dashboard,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
816932,https://github.com/dontangg/envelopes,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
820708,https://github.com/mapbox/open-streets-style,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
824319,https://github.com/CRAVA/crava,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
827139,https://github.com/pranab/beymani,TRUE,TRUE,1,1,0,1,1,1,1,0,0,1
828631,https://github.com/claytonkb/Babel,TRUE,TRUE,1,1,0,0,1,0,0,0,0,0
831430,https://github.com/flatterline/flatterline.com,TRUE,TRUE,1,1,0,1,1,1,0,0,0,0
833417,https://github.com/moser/foxtrot_mike,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
834152,https://github.com/Radagaisus/verdict,FALSE,FALSE,1,0,0,1,0,0,0,0,0,0
834856,https://github.com/hoist1999/test,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
1837,https://github.com/phase2/p2ools,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
2768,https://github.com/Instanssi/Instanssi.org,TRUE,TRUE,1,1,0,1,*1,0,*1,0,0,*1
5220,https://github.com/triceam/HTML5-Canvas-Brush-Sketch,FALSE,FALSE,1,0,0,1,0,0,0,0,0,0
5683,https://github.com/ShepardSiegel/ocpi,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
7007,https://github.com/diesire/vimfiles,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
